* Measurement data measured by REW V5.19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 65536-point spectrum using Rectangular window and 30 averages 
* Dated: Jan 12, 2019 11:00:58 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 65536-point spectrum using Rectangular window and 30 averages Input RMS 18.3 dB, 18.2 dBC, 8.6 dBA
* Measurement: Jan 12 11:00:58
* Smoothing: None
* Frequency Step: 0.7324219 Hz
* Start Frequency: 0.7324219 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
21472.412, -59.879, 0
21473.145, -60.143, 0
21473.877, -58.700, 0
21474.609, -61.368, 0
21475.342, -61.021, 0
21476.074, -59.354, 0
21476.807, -60.297, 0
21477.539, -60.639, 0
21478.271, -60.493, 0
21479.004, -58.144, 0
21479.736, -58.453, 0
21480.469, -60.141, 0
21481.201, -60.847, 0
21481.934, -56.892, 0
21482.666, -58.797, 0
21483.398, -60.665, 0
21484.131, -62.868, 0
21484.863, -55.424, 0
21485.596, -59.203, 0
21486.328, -58.885, 0
21487.061, -56.450, 0
21487.793, -47.389, 0
21488.525, -52.837, 0
21489.258, -57.724, 0
21489.990, -55.171, 0
21490.723, -49.405, 0
21491.455, -48.768, 0
21492.188, -58.757, 0
21492.920, -57.408, 0
21493.652, -57.290, 0
21494.385, -54.004, 0
21495.117, -59.604, 0
21495.850, -59.063, 0
21496.582, -60.286, 0
21497.314, -57.904, 0
21498.047, -60.041, 0
21498.779, -57.842, 0
21499.512, -59.620, 0
21500.244, -58.121, 0
21500.977, -59.378, 0
21501.709, -60.542, 0
21502.441, -58.982, 0
21503.174, -61.273, 0
21503.906, -60.517, 0
21504.639, -58.942, 0
21505.371, -57.088, 0
21506.104, -58.500, 0
21506.836, -59.982, 0
21507.568, -60.568, 0
21508.301, -55.501, 0
21509.033, -59.879, 0
21509.766, -59.136, 0
21510.498, -55.526, 0
21511.230, -47.889, 0
21511.963, -52.611, 0
21512.695, -56.528, 0
21513.428, -55.867, 0
21514.160, -49.614, 0
21514.893, -47.964, 0
21515.625, -57.887, 0
21516.357, -60.273, 0
21517.090, -59.641, 0
21517.822, -53.674, 0
21518.555, -59.493, 0
21519.287, -59.583, 0
21520.020, -59.944, 0
21520.752, -59.451, 0
21521.484, -60.190, 0
21522.217, -60.191, 0
21522.949, -59.795, 0
21523.682, -58.558, 0
21524.414, -61.301, 0
21525.146, -61.156, 0
21525.879, -59.557, 0
21526.611, -59.427, 0
21527.344, -60.807, 0
21528.076, -60.892, 0
21528.809, -58.692, 0
21529.541, -60.572, 0
21530.273, -59.520, 0
21531.006, -60.934, 0
21531.738, -55.288, 0
21532.471, -59.428, 0
21533.203, -57.901, 0
21533.936, -56.420, 0
21534.668, -48.313, 0
21535.400, -51.725, 0
21536.133, -57.519, 0
21536.865, -56.138, 0
21537.598, -50.676, 0
21538.330, -47.461, 0
21539.062, -56.577, 0
21539.795, -56.843, 0
21540.527, -58.036, 0
21541.260, -54.245, 0
21541.992, -59.602, 0
21542.725, -60.775, 0
21543.457, -59.356, 0
21544.189, -58.594, 0
21544.922, -59.892, 0
21545.654, -60.090, 0
21546.387, -59.011, 0
21547.119, -58.173, 0
21547.852, -58.633, 0
21548.584, -58.528, 0
21549.316, -59.884, 0
21550.049, -61.145, 0
21550.781, -60.921, 0
21551.514, -60.492, 0
21552.246, -56.424, 0
21552.979, -59.680, 0
21553.711, -60.349, 0
21554.443, -58.593, 0
21555.176, -56.049, 0
21555.908, -59.962, 0
21556.641, -59.184, 0
21557.373, -56.677, 0
21558.105, -48.608, 0
21558.838, -50.731, 0
21559.570, -55.384, 0
21560.303, -56.998, 0
21561.035, -52.074, 0
21561.768, -47.187, 0
21562.500, -55.597, 0
21563.232, -57.333, 0
21563.965, -59.306, 0
21564.697, -54.264, 0
21565.430, -59.989, 0
21566.162, -60.488, 0
21566.895, -59.948, 0
21567.627, -58.523, 0
21568.359, -62.174, 0
21569.092, -59.883, 0
21569.824, -58.388, 0
21570.557, -59.012, 0
21571.289, -59.753, 0
21572.021, -57.956, 0
21572.754, -58.577, 0
21573.486, -58.796, 0
21574.219, -60.627, 0
21574.951, -60.127, 0
21575.684, -58.013, 0
21576.416, -59.275, 0
21577.148, -59.613, 0
21577.881, -61.097, 0
21578.613, -54.426, 0
21579.346, -58.146, 0
21580.078, -59.019, 0
21580.811, -57.059, 0
21581.543, -49.384, 0
21582.275, -50.095, 0
21583.008, -56.554, 0
21583.740, -57.230, 0
21584.473, -52.118, 0
21585.205, -46.998, 0
21585.938, -57.953, 0
21586.670, -57.732, 0
21587.402, -59.047, 0
21588.135, -54.418, 0
21588.867, -57.933, 0
21589.600, -59.135, 0
21590.332, -58.953, 0
21591.064, -59.105, 0
21591.797, -61.772, 0
21592.529, -59.823, 0
21593.262, -59.327, 0
21593.994, -58.783, 0
21594.727, -59.421, 0
21595.459, -59.816, 0
21596.191, -58.637, 0
21596.924, -59.919, 0
21597.656, -59.971, 0
21598.389, -60.749, 0
21599.121, -56.965, 0
21599.854, -59.177, 0
21600.586, -59.128, 0
21601.318, -59.398, 0
21602.051, -56.554, 0
21602.783, -58.432, 0
21603.516, -58.400, 0
21604.248, -57.154, 0
21604.980, -50.151, 0
21605.713, -49.318, 0
21606.445, -56.006, 0
21607.178, -57.578, 0
21607.910, -53.264, 0
21608.643, -46.717, 0
21609.375, -56.997, 0
21610.107, -58.547, 0
21610.840, -58.640, 0
21611.572, -52.315, 0
21612.305, -60.066, 0
21613.037, -60.365, 0
21613.770, -59.358, 0
21614.502, -57.094, 0
21615.234, -62.587, 0
21615.967, -60.406, 0
21616.699, -57.675, 0
21617.432, -59.874, 0
21618.164, -60.136, 0
21618.896, -59.760, 0
21619.629, -59.253, 0
21620.361, -60.115, 0
21621.094, -60.098, 0
21621.826, -59.543, 0
21622.559, -57.163, 0
21623.291, -61.177, 0
21624.023, -61.191, 0
21624.756, -59.663, 0
21625.488, -56.264, 0
21626.221, -58.991, 0
21626.953, -59.675, 0
21627.686, -56.770, 0
21628.418, -50.172, 0
21629.150, -48.936, 0
21629.883, -56.198, 0
21630.615, -58.072, 0
21631.348, -54.340, 0
21632.080, -46.589, 0
21632.812, -56.862, 0
21633.545, -60.205, 0
21634.277, -59.917, 0
21635.010, -53.169, 0
21635.742, -60.277, 0
21636.475, -58.172, 0
21637.207, -58.476, 0
21637.939, -58.623, 0
21638.672, -60.313, 0
21639.404, -59.507, 0
21640.137, -58.987, 0
21640.869, -58.599, 0
21641.602, -59.911, 0
21642.334, -60.296, 0
21643.066, -58.272, 0
21643.799, -59.553, 0
21644.531, -59.514, 0
21645.264, -60.131, 0
21645.996, -58.028, 0
21646.729, -59.926, 0
21647.461, -60.018, 0
21648.193, -58.967, 0
21648.926, -54.682, 0
21649.658, -58.581, 0
21650.391, -58.005, 0
21651.123, -56.819, 0
21651.855, -51.146, 0
21652.588, -48.436, 0
21653.320, -56.165, 0
21654.053, -58.093, 0
21654.785, -55.177, 0
21655.518, -46.305, 0
21656.250, -58.022, 0
21656.982, -60.229, 0
21657.715, -60.333, 0
21658.447, -53.333, 0
21659.180, -59.861, 0
21659.912, -60.072, 0
21660.645, -60.440, 0
21661.377, -60.019, 0
21662.109, -60.724, 0
21662.842, -60.115, 0
21663.574, -60.615, 0
21664.307, -59.786, 0
21665.039, -60.033, 0
21665.771, -59.861, 0
21666.504, -58.673, 0
21667.236, -60.459, 0
21667.969, -61.267, 0
21668.701, -58.643, 0
21669.434, -57.089, 0
21670.166, -60.955, 0
21670.898, -58.526, 0
21671.631, -59.359, 0
21672.363, -55.962, 0
21673.096, -56.577, 0
21673.828, -58.849, 0
21674.561, -56.703, 0
21675.293, -51.323, 0
21676.025, -47.897, 0
21676.758, -56.296, 0
21677.490, -57.974, 0
21678.223, -55.677, 0
21678.955, -46.564, 0
21679.688, -58.109, 0
21680.420, -59.432, 0
21681.152, -58.106, 0
21681.885, -53.479, 0
21682.617, -61.064, 0
21683.350, -61.692, 0
21684.082, -59.826, 0
21684.814, -58.014, 0
21685.547, -59.044, 0
21686.279, -61.705, 0
21687.012, -59.169, 0
21687.744, -59.618, 0
21688.477, -60.877, 0
21689.209, -59.884, 0
21689.941, -58.180, 0
21690.674, -59.106, 0
21691.406, -60.243, 0
21692.139, -59.754, 0
21692.871, -59.082, 0
21693.604, -59.990, 0
21694.336, -59.495, 0
21695.068, -58.617, 0
21695.801, -55.759, 0
21696.533, -58.403, 0
21697.266, -58.319, 0
21697.998, -57.874, 0
21698.730, -52.239, 0
21699.463, -47.421, 0
21700.195, -56.800, 0
21700.928, -58.044, 0
21701.660, -57.416, 0
21702.393, -46.037, 0
21703.125, -57.363, 0
21703.857, -58.489, 0
21704.590, -60.532, 0
21705.322, -54.545, 0
21706.055, -58.622, 0
21706.787, -58.044, 0
21707.520, -58.851, 0
21708.252, -56.959, 0
21708.984, -57.985, 0
21709.717, -59.690, 0
21710.449, -58.738, 0
21711.182, -58.700, 0
21711.914, -60.253, 0
21712.646, -59.404, 0
21713.379, -57.127, 0
21714.111, -61.508, 0
21714.844, -61.995, 0
21715.576, -60.103, 0
21716.309, -58.864, 0
21717.041, -58.987, 0
21717.773, -58.521, 0
21718.506, -58.171, 0
21719.238, -58.077, 0
21719.971, -58.197, 0
21720.703, -59.779, 0
21721.436, -58.516, 0
21722.168, -52.342, 0
21722.900, -46.778, 0
21723.633, -56.300, 0
21724.365, -60.502, 0
21725.098, -57.801, 0
21725.830, -45.441, 0
21726.562, -58.201, 0
21727.295, -59.973, 0
21728.027, -61.270, 0
21728.760, -52.297, 0
21729.492, -59.460, 0
21730.225, -59.135, 0
21730.957, -60.224, 0
21731.689, -56.664, 0
21732.422, -60.209, 0
21733.154, -60.021, 0
21733.887, -57.828, 0
21734.619, -60.280, 0
21735.352, -60.563, 0
21736.084, -59.928, 0
21736.816, -58.402, 0
21737.549, -61.038, 0
21738.281, -58.968, 0
21739.014, -60.945, 0
21739.746, -56.890, 0
21740.479, -59.531, 0
21741.211, -60.186, 0
21741.943, -61.203, 0
21742.676, -57.802, 0
21743.408, -57.169, 0
21744.141, -58.727, 0
21744.873, -58.315, 0
21745.605, -53.999, 0
21746.338, -47.252, 0
21747.070, -57.194, 0
21747.803, -59.346, 0
21748.535, -58.755, 0
21749.268, -45.732, 0
21750.000, -59.046, 0
21750.732, -58.362, 0
21751.465, -61.273, 0
21752.197, -53.206, 0
21752.930, -59.424, 0
21753.662, -60.062, 0
21754.395, -60.793, 0
21755.127, -58.760, 0
21755.859, -59.194, 0
21756.592, -59.139, 0
21757.324, -59.452, 0
21758.057, -58.531, 0
21758.789, -61.685, 0
21759.521, -60.401, 0
21760.254, -57.997, 0
21760.986, -61.126, 0
21761.719, -61.581, 0
21762.451, -60.493, 0
21763.184, -57.517, 0
21763.916, -59.608, 0
21764.648, -60.006, 0
21765.381, -60.584, 0
21766.113, -58.674, 0
21766.846, -56.640, 0
21767.578, -58.573, 0
21768.311, -58.556, 0
21769.043, -55.274, 0
21769.775, -46.637, 0
21770.508, -56.396, 0
21771.240, -58.348, 0
21771.973, -58.744, 0
21772.705, -45.124, 0
21773.438, -61.163, 0
21774.170, -59.274, 0
21774.902, -57.957, 0
21775.635, -53.067, 0
21776.367, -59.925, 0
21777.100, -59.158, 0
21777.832, -58.184, 0
21778.564, -56.327, 0
21779.297, -58.451, 0
21780.029, -59.298, 0
21780.762, -60.938, 0
21781.494, -60.042, 0
21782.227, -58.491, 0
21782.959, -59.233, 0
21783.691, -59.136, 0
21784.424, -58.783, 0
21785.156, -59.382, 0
21785.889, -59.562, 0
21786.621, -59.832, 0
21787.354, -60.104, 0
21788.086, -60.052, 0
21788.818, -60.011, 0
21789.551, -57.568, 0
21790.283, -56.401, 0
21791.016, -59.371, 0
21791.748, -59.237, 0
21792.480, -55.471, 0
21793.213, -46.481, 0
21793.945, -57.462, 0
21794.678, -59.962, 0
21795.410, -58.398, 0
21796.143, -45.897, 0
21796.875, -59.946, 0
21797.607, -58.668, 0
21798.340, -59.479, 0
21799.072, -54.739, 0
21799.805, -59.300, 0
21800.537, -59.537, 0
21801.270, -59.668, 0
21802.002, -59.697, 0
21802.734, -60.322, 0
21803.467, -60.702, 0
21804.199, -59.393, 0
21804.932, -60.378, 0
21805.664, -62.196, 0
21806.396, -59.268, 0
21807.129, -58.730, 0
21807.861, -62.326, 0
21808.594, -60.650, 0
21809.326, -61.657, 0
21810.059, -58.137, 0
21810.791, -59.200, 0
21811.523, -58.980, 0
21812.256, -58.882, 0
21812.988, -58.261, 0
21813.721, -56.202, 0
21814.453, -59.684, 0
21815.186, -60.881, 0
21815.918, -56.567, 0
21816.650, -46.400, 0
21817.383, -57.941, 0
21818.115, -57.376, 0
21818.848, -58.271, 0
21819.580, -45.298, 0
21820.312, -61.311, 0
21821.045, -60.526, 0
21821.777, -60.872, 0
21822.510, -54.380, 0
21823.242, -60.127, 0
21823.975, -59.217, 0
21824.707, -60.000, 0
21825.439, -57.903, 0
21826.172, -59.058, 0
21826.904, -60.099, 0
21827.637, -57.210, 0
21828.369, -59.620, 0
21829.102, -61.199, 0
21829.834, -59.131, 0
21830.566, -58.922, 0
21831.299, -60.857, 0
21832.031, -60.426, 0
21832.764, -63.017, 0
21833.496, -58.888, 0
21834.229, -58.815, 0
21834.961, -59.171, 0
21835.693, -59.708, 0
21836.426, -60.113, 0
21837.158, -55.514, 0
21837.891, -59.507, 0
21838.623, -59.016, 0
21839.355, -57.232, 0
21840.088, -46.407, 0
21840.820, -59.243, 0
21841.553, -60.764, 0
21842.285, -59.596, 0
21843.018, -45.360, 0
21843.750, -59.974, 0
21844.482, -59.771, 0
21845.215, -60.410, 0
21845.947, -54.118, 0
21846.680, -58.262, 0
21847.412, -59.374, 0
21848.145, -58.045, 0
21848.877, -59.172, 0
21849.609, -59.616, 0
21850.342, -61.527, 0
21851.074, -58.861, 0
21851.807, -59.718, 0
21852.539, -59.920, 0
21853.271, -62.334, 0
21854.004, -58.604, 0
21854.736, -59.965, 0
21855.469, -59.697, 0
21856.201, -59.755, 0
21856.934, -58.031, 0
21857.666, -59.630, 0
21858.398, -59.511, 0
21859.131, -60.503, 0
21859.863, -59.166, 0
21860.596, -55.815, 0
21861.328, -59.486, 0
21862.061, -58.833, 0
21862.793, -58.308, 0
21863.525, -46.012, 0
21864.258, -58.927, 0
21864.990, -60.016, 0
21865.723, -58.866, 0
21866.455, -45.556, 0
21867.188, -58.218, 0
21867.920, -58.328, 0
21868.652, -60.592, 0
21869.385, -55.274, 0
21870.117, -59.270, 0
21870.850, -59.565, 0
21871.582, -58.475, 0
21872.314, -60.517, 0
21873.047, -60.110, 0
21873.779, -58.796, 0
21874.512, -58.666, 0
21875.244, -59.967, 0
21875.977, -58.648, 0
21876.709, -60.234, 0
21877.441, -58.791, 0
21878.174, -59.167, 0
21878.906, -59.290, 0
21879.639, -60.652, 0
21880.371, -60.279, 0
21881.104, -60.216, 0
21881.836, -60.076, 0
21882.568, -60.520, 0
21883.301, -59.133, 0
21884.033, -55.980, 0
21884.766, -60.581, 0
21885.498, -60.579, 0
21886.230, -56.765, 0
21886.963, -45.675, 0
21887.695, -59.418, 0
21888.428, -60.016, 0
21889.160, -59.370, 0
21889.893, -45.738, 0
21890.625, -60.194, 0
21891.357, -59.533, 0
21892.090, -59.493, 0
21892.822, -52.738, 0
21893.555, -56.349, 0
21894.287, -59.654, 0
21895.020, -58.526, 0
21895.752, -59.148, 0
21896.484, -59.681, 0
21897.217, -58.231, 0
21897.949, -58.219, 0
21898.682, -61.404, 0
21899.414, -59.042, 0
21900.146, -59.687, 0
21900.879, -59.970, 0
21901.611, -59.509, 0
21902.344, -57.372, 0
21903.076, -60.936, 0
21903.809, -57.627, 0
21904.541, -57.660, 0
21905.273, -58.961, 0
21906.006, -61.162, 0
21906.738, -59.300, 0
21907.471, -55.616, 0
21908.203, -59.250, 0
21908.936, -58.422, 0
21909.668, -58.472, 0
21910.400, -45.379, 0
21911.133, -58.830, 0
21911.865, -58.853, 0
21912.598, -58.970, 0
21913.330, -44.826, 0
21914.062, -57.193, 0
21914.795, -59.621, 0
21915.527, -58.843, 0
21916.260, -54.904, 0
21916.992, -59.581, 0
21917.725, -59.981, 0
21918.457, -60.738, 0
21919.189, -58.855, 0
21919.922, -59.082, 0
21920.654, -60.272, 0
21921.387, -60.366, 0
21922.119, -60.335, 0
21922.852, -58.059, 0
21923.584, -60.764, 0
21924.316, -58.707, 0
21925.049, -61.585, 0
21925.781, -57.823, 0
21926.514, -59.697, 0
21927.246, -59.123, 0
21927.979, -57.992, 0
21928.711, -58.802, 0
21929.443, -58.512, 0
21930.176, -59.000, 0
21930.908, -55.705, 0
21931.641, -60.914, 0
21932.373, -60.236, 0
21933.105, -61.165, 0
21933.838, -45.512, 0
21934.570, -60.694, 0
21935.303, -61.347, 0
21936.035, -58.761, 0
21936.768, -45.799, 0
21937.500, -58.007, 0
21938.232, -59.028, 0
21938.965, -60.095, 0
21939.697, -54.779, 0
21940.430, -57.854, 0
21941.162, -60.721, 0
21941.895, -58.545, 0
21942.627, -60.350, 0
21943.359, -58.483, 0
21944.092, -60.004, 0
21944.824, -58.337, 0
21945.557, -61.306, 0
21946.289, -59.524, 0
21947.021, -59.903, 0
21947.754, -58.832, 0
21948.486, -60.529, 0
21949.219, -58.396, 0
21949.951, -59.763, 0
21950.684, -58.382, 0
21951.416, -59.398, 0
21952.148, -61.600, 0
21952.881, -58.210, 0
21953.613, -57.994, 0
21954.346, -54.334, 0
21955.078, -60.338, 0
21955.811, -59.502, 0
21956.543, -60.139, 0
21957.275, -45.223, 0
21958.008, -61.234, 0
21958.740, -58.942, 0
21959.473, -57.924, 0
21960.205, -46.125, 0
21960.938, -56.113, 0
21961.670, -57.763, 0
21962.402, -58.066, 0
21963.135, -56.092, 0
21963.867, -58.180, 0
21964.600, -58.294, 0
21965.332, -58.158, 0
21966.064, -59.516, 0
21966.797, -59.040, 0
21967.529, -59.280, 0
21968.262, -58.532, 0
21968.994, -59.603, 0
21969.727, -59.287, 0
21970.459, -60.045, 0
21971.191, -58.904, 0
21971.924, -58.338, 0
21972.656, -57.521, 0
21973.389, -61.342, 0
21974.121, -59.317, 0
21974.854, -58.048, 0
21975.586, -58.878, 0
21976.318, -58.930, 0
21977.051, -58.914, 0
21977.783, -55.810, 0
21978.516, -60.827, 0
21979.248, -60.088, 0
21979.980, -59.270, 0
21980.713, -45.500, 0
21981.445, -59.239, 0
21982.178, -59.257, 0
21982.910, -56.393, 0
21983.643, -45.512, 0
21984.375, -55.299, 0
21985.107, -60.517, 0
21985.840, -60.374, 0
21986.572, -55.783, 0
21987.305, -59.458, 0
21988.037, -60.293, 0
21988.770, -61.142, 0
21989.502, -59.785, 0
21990.234, -57.632, 0
21990.967, -61.658, 0
21991.699, -59.294, 0
21992.432, -58.394, 0
21993.164, -57.857, 0
21993.896, -60.096, 0
21994.629, -59.596, 0
21995.361, -60.016, 0
21996.094, -59.244, 0
21996.826, -60.138, 0
21997.559, -60.339, 0
21998.291, -57.108, 0
21999.023, -59.307, 0
21999.756, -62.209, 0
22000.488, -60.344, 0
22001.221, -54.882, 0
22001.953, -59.437, 0
22002.686, -61.238, 0
22003.418, -62.389, 0
22004.150, -45.858, 0
22004.883, -58.744, 0
22005.615, -59.009, 0
22006.348, -56.593, 0
22007.080, -46.429, 0
22007.812, -54.294, 0
22008.545, -60.052, 0
22009.277, -58.716, 0
22010.010, -57.206, 0
22010.742, -57.322, 0
22011.475, -59.301, 0
22012.207, -59.026, 0
22012.939, -60.034, 0
22013.672, -59.822, 0
22014.404, -59.828, 0
22015.137, -58.995, 0
22015.869, -59.808, 0
22016.602, -57.885, 0
22017.334, -61.160, 0
22018.066, -60.367, 0
22018.799, -59.563, 0
22019.531, -59.503, 0
22020.264, -58.942, 0
22020.996, -59.400, 0
22021.729, -58.590, 0
22022.461, -60.330, 0
22023.193, -60.328, 0
22023.926, -59.192, 0
22024.658, -54.774, 0
22025.391, -59.562, 0
22026.123, -59.103, 0
22026.855, -60.715, 0
22027.588, -45.726, 0
22028.320, -59.177, 0
22029.053, -57.397, 0
22029.785, -56.604, 0
22030.518, -46.924, 0
22031.250, -54.287, 0
22031.982, -57.674, 0
22032.715, -59.687, 0
22033.447, -55.808, 0
22034.180, -55.520, 0
22034.912, -59.269, 0
22035.645, -59.274, 0
22036.377, -60.907, 0
22037.109, -57.814, 0
22037.842, -59.009, 0
22038.574, -58.529, 0
22039.307, -59.159, 0
22040.039, -57.525, 0
22040.771, -60.717, 0
22041.504, -59.874, 0
22042.236, -60.249, 0
22042.969, -59.124, 0
22043.701, -60.551, 0
22044.434, -60.020, 0
22045.166, -56.853, 0
22045.898, -60.583, 0
22046.631, -59.721, 0
22047.363, -58.275, 0
22048.096, -54.160, 0
22048.828, -58.923, 0
22049.561, -60.167, 0
22050.293, -58.649, 0
22051.025, -45.897, 0
22051.758, -58.192, 0
22052.490, -58.730, 0
22053.223, -56.793, 0
22053.955, -46.557, 0
22054.688, -51.856, 0
22055.420, -57.516, 0
22056.152, -58.169, 0
22056.885, -57.101, 0
22057.617, -57.046, 0
22058.350, -58.897, 0
22059.082, -58.552, 0
22059.814, -59.523, 0
22060.547, -57.595, 0
22061.279, -60.260, 0
22062.012, -59.095, 0
22062.744, -60.403, 0
22063.477, -57.345, 0
22064.209, -58.556, 0
22064.941, -59.302, 0
22065.674, -60.011, 0
22066.406, -58.863, 0
22067.139, -60.500, 0
22067.871, -59.884, 0
22068.604, -56.513, 0
22069.336, -59.849, 0
22070.068, -58.220, 0
22070.801, -58.671, 0
22071.533, -53.404, 0
22072.266, -61.364, 0
22072.998, -58.856, 0
22073.730, -58.314, 0
22074.463, -45.748, 0
22075.195, -56.610, 0
22075.928, -56.844, 0
22076.660, -56.808, 0
22077.393, -47.302, 0
22078.125, -51.978, 0
22078.857, -57.665, 0
22079.590, -58.096, 0
22080.322, -56.540, 0
22081.055, -55.157, 0
22081.787, -60.560, 0
22082.520, -58.896, 0
22083.252, -59.835, 0
22083.984, -58.226, 0
22084.717, -59.315, 0
22085.449, -59.016, 0
22086.182, -57.413, 0
22086.914, -57.734, 0
22087.646, -60.823, 0
22088.379, -61.368, 0
22089.111, -58.629, 0
22089.844, -59.102, 0
22090.576, -60.555, 0
22091.309, -59.552, 0
22092.041, -57.357, 0
22092.773, -59.223, 0
22093.506, -59.676, 0
22094.238, -60.600, 0
22094.971, -55.003, 0
22095.703, -59.447, 0
22096.436, -58.010, 0
22097.168, -57.523, 0
22097.900, -45.666, 0
22098.633, -56.511, 0
22099.365, -58.054, 0
22100.098, -56.076, 0
22100.830, -47.545, 0
22101.562, -50.969, 0
22102.295, -58.048, 0
22103.027, -58.368, 0
22103.760, -57.192, 0
22104.492, -55.393, 0
22105.225, -58.379, 0
22105.957, -58.196, 0
22106.689, -59.706, 0
22107.422, -58.426, 0
22108.154, -60.514, 0
22108.887, -58.819, 0
22109.619, -60.241, 0
22110.352, -57.846, 0
22111.084, -59.669, 0
22111.816, -58.546, 0
22112.549, -58.600, 0
22113.281, -60.992, 0
22114.014, -59.366, 0
22114.746, -57.724, 0
22115.479, -57.602, 0
22116.211, -58.260, 0
22116.943, -60.314, 0
22117.676, -59.721, 0
22118.408, -56.087, 0
22119.141, -58.740, 0
22119.873, -59.879, 0
22120.605, -57.286, 0
22121.338, -46.853, 0
22122.070, -55.354, 0
22122.803, -56.589, 0
22123.535, -58.006, 0
22124.268, -48.542, 0
22125.000, -50.443, 0
22125.732, -57.332, 0
22126.465, -58.444, 0
22127.197, -57.258, 0
22127.930, -54.251, 0
22128.662, -58.024, 0
22129.395, -60.408, 0
22130.127, -60.716, 0
22130.859, -57.391, 0
22131.592, -60.634, 0
22132.324, -60.465, 0
22133.057, -61.016, 0
22133.789, -58.311, 0
22134.521, -58.510, 0
22135.254, -61.369, 0
22135.986, -60.055, 0
22136.719, -58.644, 0
22137.451, -59.604, 0
22138.184, -58.651, 0
22138.916, -58.011, 0
22139.648, -60.790, 0
22140.381, -61.232, 0
22141.113, -59.875, 0
22141.846, -55.610, 0
22142.578, -58.931, 0
22143.311, -59.836, 0
22144.043, -57.784, 0
22144.775, -46.558, 0
22145.508, -54.624, 0
22146.240, -56.797, 0
22146.973, -56.999, 0
22147.705, -48.537, 0
22148.438, -49.630, 0
22149.170, -56.150, 0
22149.902, -60.018, 0
22150.635, -58.225, 0
22151.367, -54.301, 0
22152.100, -58.995, 0
22152.832, -61.303, 0
22153.564, -60.110, 0
22154.297, -59.232, 0
22155.029, -62.096, 0
22155.762, -59.610, 0
22156.494, -59.511, 0
22157.227, -60.293, 0
22157.959, -60.996, 0
22158.691, -59.980, 0
22159.424, -60.420, 0
22160.156, -58.689, 0
22160.889, -60.009, 0
22161.621, -59.957, 0
22162.354, -56.218, 0
22163.086, -60.962, 0
22163.818, -60.868, 0
22164.551, -60.838, 0
22165.283, -54.747, 0
22166.016, -60.949, 0
22166.748, -57.716, 0
22167.480, -57.641, 0
22168.213, -46.383, 0
22168.945, -52.744, 0
22169.678, -57.551, 0
22170.410, -56.734, 0
22171.143, -49.062, 0
22171.875, -49.674, 0
22172.607, -57.334, 0
22173.340, -59.298, 0
22174.072, -59.293, 0
22174.805, -55.247, 0
22175.537, -58.992, 0
22176.270, -60.440, 0
22177.002, -60.184, 0
22177.734, -56.774, 0
22178.467, -59.742, 0
22179.199, -59.646, 0
22179.932, -60.980, 0
22180.664, -58.948, 0
22181.396, -59.247, 0
22182.129, -59.819, 0
22182.861, -60.102, 0
22183.594, -60.891, 0
22184.326, -59.389, 0
22185.059, -59.815, 0
22185.791, -56.627, 0
22186.523, -58.603, 0
22187.256, -60.296, 0
22187.988, -62.448, 0
22188.721, -53.610, 0
22189.453, -60.282, 0
22190.186, -58.325, 0
22190.918, -58.356, 0
22191.650, -47.762, 0
22192.383, -52.430, 0
22193.115, -56.741, 0
22193.848, -56.712, 0
22194.580, -49.629, 0
22195.312, -48.618, 0
22196.045, -55.395, 0
22196.777, -59.725, 0
22197.510, -56.856, 0
22198.242, -54.947, 0
22198.975, -58.529, 0
22199.707, -58.318, 0
22200.439, -60.024, 0
22201.172, -58.135, 0
22201.904, -62.665, 0
22202.637, -60.332, 0
22203.369, -58.352, 0
22204.102, -56.533, 0
22204.834, -60.705, 0
22205.566, -60.702, 0
22206.299, -58.988, 0
22207.031, -60.532, 0
22207.764, -59.598, 0
22208.496, -59.745, 0
22209.229, -57.076, 0
22209.961, -62.675, 0
22210.693, -60.816, 0
22211.426, -59.736, 0
22212.158, -54.967, 0
22212.891, -59.235, 0
22213.623, -58.286, 0
22214.355, -56.783, 0
22215.088, -47.611, 0
22215.820, -52.157, 0
22216.553, -56.810, 0
22217.285, -58.093, 0
22218.018, -50.659, 0
22218.750, -48.300, 0
22219.482, -56.515, 0
22220.215, -57.865, 0
22220.947, -59.390, 0
22221.680, -55.218, 0
22222.412, -60.734, 0
22223.145, -58.526, 0
22223.877, -60.169, 0
22224.609, -57.848, 0
22225.342, -60.187, 0
22226.074, -59.570, 0
22226.807, -59.614, 0
22227.539, -57.671, 0
22228.271, -60.804, 0
22229.004, -60.627, 0
22229.736, -58.655, 0
22230.469, -61.817, 0
22231.201, -57.557, 0
22231.934, -59.392, 0
22232.666, -59.698, 0
22233.398, -59.356, 0
22234.131, -57.424, 0
22234.863, -60.271, 0
22235.596, -56.333, 0
22236.328, -59.441, 0
22237.061, -58.903, 0
22237.793, -57.778, 0
22238.525, -48.243, 0
22239.258, -50.871, 0
22239.990, -56.168, 0
22240.723, -56.865, 0
22241.455, -50.719, 0
22242.188, -47.368, 0
22242.920, -56.071, 0
22243.652, -59.409, 0
22244.385, -58.099, 0
