Frequency (Hz)	Level (dB)
2125.488281	-66.371780
2126.220703	-65.329628
2126.953125	-65.094460
2127.685547	-63.772305
2128.417969	-65.026352
2129.150391	-65.793404
2129.882813	-66.078568
2130.615234	-65.517853
2131.347656	-66.811836
2132.080078	-67.134674
2132.812500	-65.647255
2133.544922	-66.272255
2134.277344	-68.341721
2135.009766	-69.672592
2135.742188	-68.121384
2136.474609	-65.285835
2137.207031	-67.395767
2137.939453	-66.560020
2138.671875	-66.000122
2139.404297	-66.060089
2140.136719	-65.514755
2140.869141	-62.901806
2141.601563	-64.903862
2142.333984	-64.876732
2143.066406	-66.324623
2143.798828	-64.529228
2144.531250	-65.158974
2145.263672	-66.796989
2145.996094	-67.289391
2146.728516	-66.455811
2147.460938	-67.051086
2148.193359	-67.650764
2148.925781	-68.068535
2149.658203	-66.910988
2150.390625	-64.807640
2151.123047	-64.513794
2151.855469	-66.136055
2152.587891	-66.536789
2153.320313	-66.073471
2154.052734	-64.732262
2154.785156	-63.681599
2155.517578	-63.447536
2156.250000	-62.870373
2156.982422	-63.294235
2157.714844	-64.567879
2158.447266	-66.895882
2159.179688	-63.768372
2159.912109	-64.913689
2160.644531	-65.525093
2161.376953	-65.316772
2162.109375	-66.457016
2162.841797	-67.063347
2163.574219	-67.204315
2164.306641	-66.197449
2165.039063	-65.741058
2165.771484	-65.473602
2166.503906	-66.127266
2167.236328	-66.913460
2167.968750	-69.632385
2168.701172	-68.615753
2169.433594	-68.463997
2170.166016	-67.472572
2170.898438	-67.951027
2171.630859	-68.001709
2172.363281	-67.786797
2173.095703	-68.811928
2173.828125	-71.711266
2174.560547	-69.676796
2175.292969	-68.493752
2176.025391	-67.511421
2176.757813	-69.351089
2177.490234	-69.990372
2178.222656	-70.942123
2178.955078	-70.699936
2179.687500	-70.287422
2180.419922	-67.901344
2181.152344	-67.197578
2181.884766	-68.865814
2182.617188	-69.827393
2183.349609	-70.371674
2184.082031	-69.130157
2184.814453	-68.661636
2185.546875	-69.279472
2186.279297	-71.291092
2187.011719	-69.975761
2187.744141	-69.640160
2188.476563	-69.480728
2189.208984	-68.059135
2189.941406	-70.351418
2190.673828	-69.383156
2191.406250	-68.400642
2192.138672	-67.234940
2192.871094	-67.290314
2193.603516	-66.478622
2194.335938	-66.620041
2195.068359	-68.758110
2195.800781	-65.796959
2196.533203	-65.885323
2197.265625	-69.576241
2197.998047	-67.877029
2198.730469	-67.204849
2199.462891	-64.294250
2200.195313	-65.152145
2200.927734	-68.238052
2201.660156	-70.274628
2202.392578	-67.781525
2203.125000	-67.407860
2203.857422	-69.146423
2204.589844	-67.927444
2205.322266	-67.867645
2206.054688	-69.905914
2206.787109	-69.261490
2207.519531	-69.688889
2208.251953	-72.234818
2208.984375	-71.119164
2209.716797	-71.020699
2210.449219	-69.470901
2211.181641	-69.306320
2211.914063	-70.104980
2212.646484	-69.302193
2213.378906	-67.261856
2214.111328	-70.473167
2214.843750	-70.187233
2215.576172	-69.779274
2216.308594	-68.684288
2217.041016	-70.688614
2217.773438	-71.469856
2218.505859	-73.266891
2219.238281	-71.846474
2219.970703	-69.453796
2220.703125	-69.390312
2221.435547	-70.211845
2222.167969	-69.363945
2222.900391	-69.376106
2223.632813	-71.855659
2224.365234	-71.299606
2225.097656	-70.420479
2225.830078	-69.910233
2226.562500	-70.572502
2227.294922	-72.997437
2228.027344	-68.703453
2228.759766	-68.462051
2229.492188	-70.494583
2230.224609	-68.861885
2230.957031	-70.528496
2231.689453	-70.006493
2232.421875	-67.265747
2233.154297	-67.665092
2233.886719	-69.449936
2234.619141	-69.698914
2235.351563	-70.575630
2236.083984	-67.999878
2236.816406	-66.332268
2237.548828	-66.672745
2238.281250	-68.537277
2239.013672	-66.962273
2239.746094	-67.075958
2240.478516	-68.119835
2241.210938	-67.202065
2241.943359	-66.400986
2242.675781	-64.489723
2243.408203	-64.853455
2244.140625	-65.291458
2244.873047	-66.408806
2245.605469	-65.631523
2246.337891	-63.891293
2247.070313	-64.456123
2247.802734	-66.567261
2248.535156	-67.528809
2249.267578	-68.644569
2250.000000	-70.912010
2250.732422	-70.613968
2251.464844	-67.635895
2252.197266	-68.036781
2252.929688	-70.609543
2253.662109	-69.008186
2254.394531	-67.473213
2255.126953	-67.988068
2255.859375	-69.966141
2256.591797	-69.395287
2257.324219	-67.240067
2258.056641	-67.235863
2258.789063	-68.543533
2259.521484	-69.953865
2260.253906	-67.536606
2260.986328	-67.149040
2261.718750	-66.924751
2262.451172	-68.075539
2263.183594	-69.604698
2263.916016	-68.441673
2264.648438	-67.361336
2265.380859	-66.580551
2266.113281	-66.211342
2266.845703	-66.480591
2267.578125	-67.675758
2268.310547	-69.818901
2269.042969	-69.436653
2269.775391	-70.802986
2270.507813	-68.332260
2271.240234	-67.184761
2271.972656	-66.521042
2272.705078	-66.797325
2273.437500	-67.407845
2274.169922	-66.540718
2274.902344	-65.731277
2275.634766	-67.437302
2276.367188	-67.107903
2277.099609	-66.911545
2277.832031	-66.281136
2278.564453	-66.443008
2279.296875	-66.607254
2280.029297	-64.735611
2280.761719	-65.018593
2281.494141	-65.896812
2282.226563	-61.736698
2282.958984	-62.100929
2283.691406	-64.833862
2284.423828	-63.423744
2285.156250	-64.283554
2285.888672	-64.305603
2286.621094	-64.777443
2287.353516	-66.727974
2288.085938	-67.728210
2288.818359	-67.360275
2289.550781	-66.643608
2290.283203	-66.720367
2291.015625	-66.997513
2291.748047	-66.705032
2292.480469	-67.197067
2293.212891	-66.786423
2293.945313	-64.908264
2294.677734	-66.566795
2295.410156	-68.390640
2296.142578	-65.488144
2296.875000	-64.674728
2297.607422	-65.142120
2298.339844	-66.128845
2299.072266	-66.523872
2299.804688	-65.760361
2300.537109	-65.691048
2301.269531	-66.407341
2302.001953	-66.996475
2302.734375	-66.136986
2303.466797	-67.455475
2304.199219	-69.510597
2304.931641	-67.942635
2305.664063	-67.855202
2306.396484	-65.615799
2307.128906	-66.206596
2307.861328	-66.796982
2308.593750	-65.388542
2309.326172	-65.312805
2310.058594	-66.314369
2310.791016	-67.274185
2311.523438	-67.107994
2312.255859	-67.168648
2312.988281	-67.269691
2313.720703	-66.114853
2314.453125	-64.614830
2315.185547	-64.307083
2315.917969	-64.565575
2316.650391	-65.195473
2317.382813	-65.671684
2318.115234	-65.015839
2318.847656	-65.775482
2319.580078	-66.528259
2320.312500	-67.218025
2321.044922	-64.634918
2321.777344	-62.923016
2322.509766	-60.266682
2323.242188	-58.743019
2323.974609	-61.122272
2324.707031	-61.734238
2325.439453	-60.957336
2326.171875	-62.753708
2326.904297	-63.132423
2327.636719	-63.033932
2328.369141	-63.554264
2329.101563	-62.908722
2329.833984	-61.488789
2330.566406	-62.387486
2331.298828	-63.800484
2332.031250	-65.948456
2332.763672	-65.384613
2333.496094	-66.597458
2334.228516	-64.983215
2334.960938	-63.683735
2335.693359	-63.305363
2336.425781	-63.508236
2337.158203	-62.934048
2337.890625	-63.875767
2338.623047	-63.696560
2339.355469	-63.180691
2340.087891	-63.788746
2340.820313	-65.998863
2341.552734	-68.049782
2342.285156	-65.856300
2343.017578	-64.869057
2343.750000	-65.005394
2344.482422	-62.993835
2345.214844	-61.854931
2345.947266	-62.457249
2346.679688	-65.658684
2347.412109	-66.221901
2348.144531	-65.270020
2348.876953	-64.129623
2349.609375	-64.190453
2350.341797	-64.205292
2351.074219	-63.212704
2351.806641	-64.295967
2352.539063	-61.089073
2353.271484	-60.468227
2354.003906	-63.684475
2354.736328	-62.093876
2355.468750	-62.161823
2356.201172	-61.336052
2356.933594	-63.321323
2357.666016	-65.711662
2358.398438	-64.476318
2359.130859	-64.636604
2359.863281	-65.216209
2360.595703	-65.283401
2361.328125	-64.759193
2362.060547	-64.663605
2362.792969	-63.539688
2363.525391	-64.435318
2364.257813	-62.998253
2364.990234	-61.450504
2365.722656	-60.034462
2366.455078	-58.998367
2367.187500	-61.066875
2367.919922	-60.293118
2368.652344	-59.171474
2369.384766	-61.246052
2370.117188	-59.419365
2370.849609	-61.008160
2371.582031	-60.527199
2372.314453	-57.852501
2373.046875	-58.521633
2373.779297	-60.980988
2374.511719	-64.030151
2375.244141	-62.131500
2375.976563	-60.939442
2376.708984	-61.816864
2377.441406	-61.993904
2378.173828	-62.116127
2378.906250	-62.879581
2379.638672	-62.613194
2380.371094	-64.639221
2381.103516	-66.823997
2381.835938	-65.359077
2382.568359	-66.599670
2383.300781	-66.341774
2384.033203	-66.073395
2384.765625	-66.275063
2385.498047	-64.261368
2386.230469	-64.241302
2386.962891	-65.892410
2387.695313	-65.790916
2388.427734	-66.653427
2389.160156	-67.799332
2389.892578	-66.510864
2390.625000	-66.201469
2391.357422	-66.526772
2392.089844	-68.554947
2392.822266	-67.037918
2393.554688	-67.153450
2394.287109	-65.589767
2395.019531	-65.226860
2395.751953	-67.661774
2396.484375	-65.298607
2397.216797	-65.208031
2397.949219	-64.629288
2398.681641	-64.898003
2399.414063	-66.642761
2400.146484	-67.108978
2400.878906	-65.086670
2401.611328	-63.893333
2402.343750	-63.972038
2403.076172	-64.768631
2403.808594	-66.575615
2404.541016	-65.224762
2405.273438	-65.153885
2406.005859	-63.295361
2406.738281	-63.016502
2407.470703	-62.621635
2408.203125	-61.438618
2408.935547	-58.927864
2409.667969	-59.909977
2410.400391	-63.219246
2411.132813	-59.739136
2411.865234	-58.594437
2412.597656	-62.972393
2413.330078	-60.435017
2414.062500	-58.651775
2414.794922	-58.240875
2415.527344	-56.472504
2416.259766	-57.969086
2416.992188	-60.063419
2417.724609	-62.803242
2418.457031	-61.125889
2419.189453	-61.996353
2419.921875	-64.098312
2420.654297	-62.965363
2421.386719	-63.615105
2422.119141	-65.690826
2422.851563	-67.082062
2423.583984	-66.388977
2424.316406	-67.167587
2425.048828	-64.507408
2425.781250	-64.267982
2426.513672	-66.623230
2427.246094	-67.927307
2427.978516	-65.644112
2428.710938	-65.104027
2429.443359	-65.923378
2430.175781	-66.305122
2430.908203	-66.009018
2431.640625	-64.664787
2432.373047	-66.641403
2433.105469	-64.457260
2433.837891	-64.625084
2434.570313	-63.848610
2435.302734	-63.892860
2436.035156	-65.239647
2436.767578	-66.832817
2437.500000	-65.840393
2438.232422	-64.763039
2438.964844	-64.426537
2439.697266	-63.925961
2440.429688	-64.915573
2441.162109	-66.176498
2441.894531	-67.492249
2442.626953	-66.950089
2443.359375	-64.748428
2444.091797	-64.577942
2444.824219	-65.518654
2445.556641	-64.990646
2446.289063	-64.542801
2447.021484	-65.280724
2447.753906	-64.765045
2448.486328	-64.232193
2449.218750	-63.244171
2449.951172	-63.916801
2450.683594	-65.914299
2451.416016	-66.358299
2452.148438	-64.680962
2452.880859	-64.324814
2453.613281	-65.776627
2454.345703	-64.708855
2455.078125	-64.675117
2455.810547	-64.942261
2456.542969	-65.010872
2457.275391	-65.569290
2458.007813	-62.670097
2458.740234	-62.930809
2459.472656	-62.603664
2460.205078	-64.275948
2460.937500	-66.171608
2461.669922	-64.710533
2462.402344	-65.371147
2463.134766	-64.961166
2463.867188	-65.163261
2464.599609	-64.587395
2465.332031	-64.839096
2466.064453	-65.196609
2466.796875	-67.212891
2467.529297	-65.483940
2468.261719	-65.134560
2468.994141	-64.123474
2469.726563	-65.640251
2470.458984	-64.404411
2471.191406	-65.170822
2471.923828	-64.976387
2472.656250	-65.249222
2473.388672	-65.269554
2474.121094	-63.949448
2474.853516	-62.556400
2475.585938	-63.887154
2476.318359	-64.736893
2477.050781	-65.753998
2477.783203	-64.571594
2478.515625	-64.702415
2479.248047	-64.737198
2479.980469	-65.338623
2480.712891	-63.901859
2481.445313	-62.845066
2482.177734	-64.438469
2482.910156	-64.108154
2483.642578	-63.631271
2484.375000	-63.320698
2485.107422	-63.929768
2485.839844	-66.151367
2486.572266	-64.918472
2487.304688	-65.575508
2488.037109	-64.722176
2488.769531	-63.799946
2489.501953	-65.212738
2490.234375	-64.684425
2490.966797	-64.178764
2491.699219	-63.547844
2492.431641	-63.161442
2493.164063	-62.390556
2493.896484	-62.918674
2494.628906	-65.406670
2495.361328	-65.371765
2496.093750	-64.884079
2496.826172	-64.873161
2497.558594	-64.403305
2498.291016	-63.359566
2499.023438	-63.921249
2499.755859	-63.312695
2500.488281	-62.625404
2501.220703	-62.735863
2501.953125	-62.668774
2502.685547	-62.755062
2503.417969	-63.691906
2504.150391	-63.121677
2504.882813	-64.838478
2505.615234	-65.438545
2506.347656	-65.288162
2507.080078	-63.418453
2507.812500	-63.665752
2508.544922	-65.170853
2509.277344	-63.584824
2510.009766	-63.503712
2510.742188	-64.007767
2511.474609	-63.452877
2512.207031	-63.314449
2512.939453	-64.530342
2513.671875	-63.450897
2514.404297	-63.665398
2515.136719	-63.980076
2515.869141	-64.016243
2516.601563	-64.205597
2517.333984	-64.024399
2518.066406	-64.301277
2518.798828	-63.878399
2519.531250	-64.315971
2520.263672	-64.604378
2520.996094	-65.580116
2521.728516	-66.926910
2522.460938	-65.030602
2523.193359	-63.240181
2523.925781	-63.274376
2524.658203	-63.699753
2525.390625	-64.850952
2526.123047	-64.186363
2526.855469	-64.068726
2527.587891	-65.171272
2528.320313	-63.635315
2529.052734	-63.501125
2529.785156	-63.345375
2530.517578	-64.282478
2531.250000	-62.981644
2531.982422	-63.809891
2532.714844	-63.076385
2533.447266	-61.554470
2534.179688	-60.622890
2534.912109	-61.636688
2535.644531	-62.735935
2536.376953	-64.237137
2537.109375	-63.067890
2537.841797	-61.343491
2538.574219	-62.415813
2539.306641	-63.350636
2540.039063	-61.873924
2540.771484	-61.714836
2541.503906	-63.754124
2542.236328	-62.044033
2542.968750	-62.357029
2543.701172	-63.207951
2544.433594	-61.911438
2545.166016	-61.988026
2545.898438	-61.476864
2546.630859	-62.264442
2547.363281	-63.778946
2548.095703	-63.706753
2548.828125	-62.655853
2549.560547	-62.755302
2550.292969	-61.937241
2551.025391	-61.755932
2551.757813	-63.864876
2552.490234	-64.664665
2553.222656	-64.699768
2553.955078	-63.973297
2554.687500	-63.415058
2555.419922	-62.418003
2556.152344	-63.636684
2556.884766	-65.337791
2557.617188	-63.822701
2558.349609	-63.479794
2559.082031	-64.449509
2559.814453	-64.202217
2560.546875	-63.784363
2561.279297	-62.382626
2562.011719	-61.978138
2562.744141	-59.931236
2563.476563	-60.953888
2564.208984	-64.049896
2564.941406	-63.160885
2565.673828	-62.943413
2566.406250	-64.367546
2567.138672	-63.630985
2567.871094	-63.893749
2568.603516	-66.405434
2569.335938	-64.366875
2570.068359	-62.855968
2570.800781	-62.871098
2571.533203	-63.982574
2572.265625	-63.276676
2572.998047	-63.800732
2573.730469	-62.563389
2574.462891	-62.838959
2575.195313	-62.543003
2575.927734	-63.958538
2576.660156	-62.492344
2577.392578	-63.163368
2578.125000	-63.653641
2578.857422	-63.579391
2579.589844	-64.349815
2580.322266	-63.104946
2581.054688	-61.928802
2581.787109	-60.668423
2582.519531	-63.064499
2583.251953	-61.496582
2583.984375	-61.627060
2584.716797	-63.526146
2585.449219	-61.388702
2586.181641	-60.336418
2586.914063	-61.568668
2587.646484	-61.922432
2588.378906	-61.084412
2589.111328	-61.999012
2589.843750	-64.260254
2590.576172	-64.061241
2591.308594	-64.098610
2592.041016	-63.260132
2592.773438	-61.632320
2593.505859	-63.428257
2594.238281	-63.995571
2594.970703	-63.598217
2595.703125	-64.602989
2596.435547	-65.608589
2597.167969	-65.051811
2597.900391	-64.643593
2598.632813	-66.343033
2599.365234	-66.287079
2600.097656	-65.342003
2600.830078	-62.508427
2601.562500	-64.605240
2602.294922	-66.927650
2603.027344	-65.212532
2603.759766	-63.999538
2604.492188	-64.295898
2605.224609	-65.839432
2605.957031	-66.345886
2606.689453	-64.940826
2607.421875	-63.935001
2608.154297	-66.624718
2608.886719	-66.457550
2609.619141	-66.352486
2610.351563	-65.711761
2611.083984	-65.567093
2611.816406	-65.383293
2612.548828	-65.821968
2613.281250	-65.439804
2614.013672	-67.391548
2614.746094	-69.178932
2615.478516	-66.651520
2616.210938	-64.630653
2616.943359	-64.132675
2617.675781	-63.886139
2618.408203	-64.754700
2619.140625	-66.426735
2619.873047	-66.521721
2620.605469	-66.296371
2621.337891	-66.290977
2622.070313	-65.534172
2622.802734	-66.075417
2623.535156	-66.325691
2624.267578	-68.167252
2625.000000	-68.291702
2625.732422	-67.808136
2626.464844	-65.835190
2627.197266	-64.323227
2627.929688	-64.441460
2628.662109	-64.662437
2629.394531	-65.131035
2630.126953	-63.929119
2630.859375	-65.091644
2631.591797	-64.716797
2632.324219	-67.082809
2633.056641	-65.922935
2633.789063	-65.693848
2634.521484	-67.735901
2635.253906	-64.734108
2635.986328	-64.048813
2636.718750	-65.081093
2637.451172	-65.373299
2638.183594	-65.820290
2638.916016	-68.944534
2639.648438	-69.379028
2640.380859	-67.806068
2641.113281	-64.366936
2641.845703	-64.202713
2642.578125	-65.778648
2643.310547	-65.403419
2644.042969	-66.923218
2644.775391	-67.143089
2645.507813	-65.460228
2646.240234	-65.265678
2646.972656	-65.396187
2647.705078	-66.385597
2648.437500	-65.472832
2649.169922	-65.816101
2649.902344	-63.830086
2650.634766	-64.403435
2651.367188	-67.205734
2652.099609	-68.721603
2652.832031	-66.036736
2653.564453	-64.933846
2654.296875	-63.807636
2655.029297	-65.722198
2655.761719	-68.172638
2656.494141	-66.958160
2657.226563	-68.142700
2657.958984	-66.061348
2658.691406	-64.858910
2659.423828	-66.144669
2660.156250	-65.152557
2660.888672	-63.773003
2661.621094	-65.342827
2662.353516	-65.108131
2663.085938	-66.613998
2663.818359	-65.508652
2664.550781	-64.857178
2665.283203	-64.769562
2666.015625	-64.034904
2666.748047	-65.815033
2667.480469	-66.926926
2668.212891	-64.053734
2668.945313	-63.404713
2669.677734	-63.315323
2670.410156	-65.165237
2671.142578	-65.134277
2671.875000	-64.963486
2672.607422	-63.855221
2673.339844	-63.899593
2674.072266	-65.537781
2674.804688	-65.806595
2675.537109	-63.918697
2676.269531	-62.061031
2677.001953	-60.848927
2677.734375	-62.622135
2678.466797	-64.985237
2679.199219	-64.337494
2679.931641	-63.190334
2680.664063	-62.542904
2681.396484	-63.075668
2682.128906	-63.637794
2682.861328	-63.194477
2683.593750	-64.641129
2684.326172	-63.659988
2685.058594	-62.640873
2685.791016	-63.644398
2686.523438	-63.333279
2687.255859	-62.878796
2687.988281	-63.735649
2688.720703	-63.767685
2689.453125	-63.093372
2690.185547	-63.917717
2690.917969	-62.747257
2691.650391	-61.792728
2692.382813	-63.176300
2693.115234	-62.577736
2693.847656	-63.062523
2694.580078	-62.761189
2695.312500	-62.117886
2696.044922	-63.282753
2696.777344	-62.846596
2697.509766	-62.938835
2698.242188	-63.570679
2698.974609	-62.849304
2699.707031	-62.494350
2700.439453	-62.312927
2701.171875	-62.891087
2701.904297	-62.730568
2702.636719	-63.324207
2703.369141	-63.546391
2704.101563	-63.191467
2704.833984	-60.137280
2705.566406	-60.984848
2706.298828	-62.692196
2707.031250	-64.998863
2707.763672	-62.875854
2708.496094	-63.490383
2709.228516	-62.535866
2709.960938	-60.567795
2710.693359	-60.313004
2711.425781	-62.617149
2712.158203	-62.748535
2712.890625	-61.337166
2713.623047	-63.343575
2714.355469	-59.288403
2715.087891	-57.091694
2715.820313	-57.967808
2716.552734	-58.976055
2717.285156	-57.663696
2718.017578	-57.846149
2718.750000	-58.581936
2719.482422	-59.803860
2720.214844	-60.916241
2720.947266	-62.010265
2721.679688	-60.474827
2722.412109	-60.764977
2723.144531	-60.645729
2723.876953	-61.088478
2724.609375	-62.196136
2725.341797	-62.554882
2726.074219	-61.863270
2726.806641	-61.752850
2727.539063	-62.347736
2728.271484	-62.879276
2729.003906	-63.082943
2729.736328	-63.618881
2730.468750	-62.506454
2731.201172	-60.820755
2731.933594	-62.628277
2732.666016	-64.564384
2733.398438	-64.191246
2734.130859	-61.587891
2734.863281	-61.321926
2735.595703	-63.085697
2736.328125	-64.236038
2737.060547	-63.411587
2737.792969	-62.048580
2738.525391	-60.858429
2739.257813	-61.836018
2739.990234	-62.423714
2740.722656	-61.680618
2741.455078	-63.112278
2742.187500	-64.169670
2742.919922	-64.405548
2743.652344	-64.561378
2744.384766	-63.108498
2745.117188	-62.137177
2745.849609	-63.613503
2746.582031	-60.389694
2747.314453	-60.373821
2748.046875	-61.309101
2748.779297	-61.337318
2749.511719	-61.365215
2750.244141	-61.367954
2750.976563	-61.850975
2751.708984	-63.846718
2752.441406	-61.524506
2753.173828	-61.963184
2753.906250	-63.829491
2754.638672	-61.939072
2755.371094	-61.119667
2756.103516	-63.733303
2756.835938	-63.137024
2757.568359	-61.240265
2758.300781	-61.246113
2759.033203	-63.746338
2759.765625	-61.864464
2760.498047	-61.338017
2761.230469	-61.116184
2761.962891	-62.533546
2762.695313	-63.262421
2763.427734	-61.782188
2764.160156	-61.693508
2764.892578	-62.162464
2765.625000	-62.055798
2766.357422	-61.372044
2767.089844	-62.046810
2767.822266	-63.336327
2768.554688	-62.537601
2769.287109	-64.093765
2770.019531	-62.463436
2770.751953	-60.487019
2771.484375	-63.076870
2772.216797	-64.962700
2772.949219	-63.107311
2773.681641	-61.190948
2774.414063	-61.080513
2775.146484	-63.586952
2775.878906	-62.186874
2776.611328	-62.654682
2777.343750	-63.858360
2778.076172	-60.429974
2778.808594	-60.614807
2779.541016	-61.181229
2780.273438	-62.439484
2781.005859	-62.402874
2781.738281	-62.693970
2782.470703	-61.186787
2783.203125	-62.678555
2783.935547	-61.457363
2784.667969	-60.588863
2785.400391	-61.972794
2786.132813	-61.224861
2786.865234	-61.718075
2787.597656	-62.260098
2788.330078	-62.441620
2789.062500	-59.985287
2789.794922	-62.473484
2790.527344	-63.586708
2791.259766	-62.288948
2791.992188	-60.596157
2792.724609	-62.379398
2793.457031	-62.376148
2794.189453	-63.102348
2794.921875	-62.391323
2795.654297	-62.628048
2796.386719	-62.147552
2797.119141	-62.570263
2797.851563	-64.771263
2798.583984	-63.388111
2799.316406	-64.971741
2800.048828	-63.901897
2800.781250	-63.214710
2801.513672	-64.162949
2802.246094	-63.197716
2802.978516	-62.746864
2803.710938	-63.152218
2804.443359	-63.682201
2805.175781	-62.910313
2805.908203	-62.558445
2806.640625	-62.421577
2807.373047	-61.774097
2808.105469	-61.712780
2808.837891	-62.880421
2809.570313	-62.431259
2810.302734	-60.935917
2811.035156	-62.580540
2811.767578	-63.506752
2812.500000	-63.455273
2813.232422	-61.193638
2813.964844	-62.333321
2814.697266	-64.255783
2815.429688	-63.552082
2816.162109	-63.953476
2816.894531	-64.447144
2817.626953	-64.416367
2818.359375	-65.319283
2819.091797	-65.584541
2819.824219	-63.866291
2820.556641	-63.040020
2821.289063	-63.264328
2822.021484	-63.324837
2822.753906	-63.793182
2823.486328	-65.976151
2824.218750	-65.229546
2824.951172	-63.710052
2825.683594	-63.237442
2826.416016	-62.697140
2827.148438	-62.644981
2827.880859	-64.632614
2828.613281	-64.339622
2829.345703	-63.938374
2830.078125	-64.058105
2830.810547	-64.603226
2831.542969	-65.361519
2832.275391	-65.749702
2833.007813	-65.418953
2833.740234	-63.454967
2834.472656	-63.175758
2835.205078	-63.537071
2835.937500	-65.536179
2836.669922	-66.527443
2837.402344	-66.951569
2838.134766	-64.875755
2838.867188	-62.837982
2839.599609	-61.448013
2840.332031	-62.712799
2841.064453	-63.931168
2841.796875	-62.035507
2842.529297	-63.830948
2843.261719	-64.738121
2843.994141	-62.842876
2844.726563	-64.167374
2845.458984	-65.093040
2846.191406	-63.361271
2846.923828	-61.660194
2847.656250	-62.890202
2848.388672	-65.446571
2849.121094	-65.511154
2849.853516	-64.880936
2850.585938	-64.354881
2851.318359	-64.561096
2852.050781	-66.112892
2852.783203	-65.390816
2853.515625	-65.384079
2854.248047	-66.540459
2854.980469	-66.041451
2855.712891	-66.573143
2856.445313	-65.016403
2857.177734	-63.024429
2857.910156	-64.303619
2858.642578	-65.796165
2859.375000	-64.369156
2860.107422	-61.967567
2860.839844	-62.437305
2861.572266	-66.545387
2862.304688	-65.431694
2863.037109	-64.913849
2863.769531	-63.626328
2864.501953	-64.432999
2865.234375	-65.223000
2865.966797	-64.737511
2866.699219	-65.354347
2867.431641	-64.589516
2868.164063	-65.180557
2868.896484	-64.572433
2869.628906	-64.855400
2870.361328	-66.156029
2871.093750	-65.348389
2871.826172	-65.407059
2872.558594	-65.933678
2873.291016	-67.681519
2874.023438	-67.007927
2874.755859	-66.173218
2875.488281	-65.570412
2876.220703	-65.116577
2876.953125	-63.724766
2877.685547	-62.278194
2878.417969	-64.188156
2879.150391	-63.810726
2879.882813	-63.642590
2880.615234	-63.323929
2881.347656	-63.286243
2882.080078	-63.587696
2882.812500	-63.884464
2883.544922	-64.318832
2884.277344	-65.160034
2885.009766	-63.513073
2885.742188	-65.141571
2886.474609	-64.044846
2887.207031	-62.776077
2887.939453	-62.409893
2888.671875	-62.865337
2889.404297	-63.761230
2890.136719	-62.415356
2890.869141	-61.606892
2891.601563	-62.658024
2892.333984	-63.597385
2893.066406	-62.617680
2893.798828	-60.614052
2894.531250	-60.613815
2895.263672	-62.814373
2895.996094	-64.432549
2896.728516	-63.329498
2897.460938	-64.639427
2898.193359	-65.081238
2898.925781	-64.433578
2899.658203	-63.371449
2900.390625	-63.429825
2901.123047	-64.252762
2901.855469	-65.115929
2902.587891	-63.462711
2903.320313	-63.265419
2904.052734	-63.411823
2904.785156	-64.335243
2905.517578	-64.887451
2906.250000	-64.554382
2906.982422	-63.352882
2907.714844	-62.564926
2908.447266	-60.913826
2909.179688	-62.244122
2909.912109	-62.883698
2910.644531	-65.051376
2911.376953	-65.543938
2912.109375	-64.347160
2912.841797	-65.321999
2913.574219	-66.164650
2914.306641	-63.951138
2915.039063	-62.181805
2915.771484	-63.262779
2916.503906	-64.977119
2917.236328	-64.489235
2917.968750	-64.710464
2918.701172	-64.141907
2919.433594	-63.733074
2920.166016	-64.329163
2920.898438	-64.272758
2921.630859	-63.762161
2922.363281	-65.659447
2923.095703	-66.665428
2923.828125	-63.516460
2924.560547	-62.281979
2925.292969	-62.510124
2926.025391	-64.140564
2926.757813	-63.937622
2927.490234	-62.405293
2928.222656	-62.707462
2928.955078	-62.803192
2929.687500	-62.895317
2930.419922	-63.207344
2931.152344	-62.475182
2931.884766	-61.958115
2932.617188	-61.386162
2933.349609	-61.588276
2934.082031	-61.887009
2934.814453	-61.780472
2935.546875	-63.577469
2936.279297	-62.647049
2937.011719	-61.937843
2937.744141	-62.266819
2938.476563	-64.177681
2939.208984	-62.449905
2939.941406	-61.152832
2940.673828	-61.845234
2941.406250	-61.704067
2942.138672	-61.241776
2942.871094	-59.555889
2943.603516	-58.971733
2944.335938	-60.439220
2945.068359	-63.508930
2945.800781	-59.259819
2946.533203	-59.000694
2947.265625	-59.514969
2947.998047	-60.838379
2948.730469	-59.293018
2949.462891	-58.535782
2950.195313	-60.500816
2950.927734	-61.115517
2951.660156	-60.150311
2952.392578	-58.968433
2953.125000	-60.839809
2953.857422	-61.056755
2954.589844	-60.614307
2955.322266	-61.309799
2956.054688	-60.604729
2956.787109	-60.955482
2957.519531	-62.031174
2958.251953	-59.209995
2958.984375	-58.388752
2959.716797	-60.504910
2960.449219	-62.443020
2961.181641	-62.807549
2961.914063	-63.414963
2962.646484	-66.701500
2963.378906	-64.156731
2964.111328	-61.374454
2964.843750	-60.745872
2965.576172	-60.013348
2966.308594	-61.969967
2967.041016	-63.477463
2967.773438	-63.282738
2968.505859	-61.582047
2969.238281	-62.816536
2969.970703	-62.384682
2970.703125	-62.731834
2971.435547	-62.687103
2972.167969	-63.188377
2972.900391	-64.289825
2973.632813	-62.733887
2974.365234	-62.173447
2975.097656	-62.968922
2975.830078	-62.372368
2976.562500	-61.290520
2977.294922	-61.605564
2978.027344	-61.339901
