Frequency (Hz)	Level (dB)
3793.945313	-108.062553
3794.677734	-109.719246
3795.410156	-109.231415
3796.142578	-107.538132
3796.875000	-107.421341
3797.607422	-109.779144
3798.339844	-108.547760
3799.072266	-107.161476
3799.804688	-106.935501
3800.537109	-106.224136
3801.269531	-106.555901
3802.001953	-108.455315
3802.734375	-112.074318
3803.466797	-109.530197
3804.199219	-107.230080
3804.931641	-106.609161
3805.664063	-105.335724
3806.396484	-105.001335
3807.128906	-104.850578
3807.861328	-104.658714
3808.593750	-105.863754
3809.326172	-106.915993
3810.058594	-106.825462
3810.791016	-108.471977
3811.523438	-108.043045
3812.255859	-106.447235
3812.988281	-105.767517
3813.720703	-105.746384
3814.453125	-107.066124
3815.185547	-106.463295
3815.917969	-106.084389
3816.650391	-106.749001
3817.382813	-107.963936
3818.115234	-108.796394
3818.847656	-108.019669
3819.580078	-106.778038
3820.312500	-105.520393
3821.044922	-106.365242
3821.777344	-108.872345
3822.509766	-107.524849
3823.242188	-106.600533
3823.974609	-106.840698
3824.707031	-106.740288
3825.439453	-106.509842
3826.171875	-106.844421
3826.904297	-108.184013
3827.636719	-108.004990
3828.369141	-111.118362
3829.101563	-110.135834
3829.833984	-108.032768
3830.566406	-106.760033
3831.298828	-107.748924
3832.031250	-108.266953
3832.763672	-107.924240
3833.496094	-107.384705
3834.228516	-106.184616
3834.960938	-108.132622
3835.693359	-109.768196
3836.425781	-105.859039
3837.158203	-107.359039
3837.890625	-110.431145
3838.623047	-108.942558
3839.355469	-107.930023
3840.087891	-109.900093
3840.820313	-109.219910
3841.552734	-108.173416
3842.285156	-108.316231
3843.017578	-109.171440
3843.750000	-107.706215
3844.482422	-107.396049
3845.214844	-109.146400
3845.947266	-107.576210
3846.679688	-105.666504
3847.412109	-105.091423
3848.144531	-106.192482
3848.876953	-107.731873
3849.609375	-108.871902
3850.341797	-108.264763
3851.074219	-108.385506
3851.806641	-109.082306
3852.539063	-107.312698
3853.271484	-107.296860
3854.003906	-107.623024
3854.736328	-108.372772
3855.468750	-108.993423
3856.201172	-109.704803
3856.933594	-107.526184
3857.666016	-104.635880
3858.398438	-105.538986
3859.130859	-106.912140
3859.863281	-106.641571
3860.595703	-107.921005
3861.328125	-108.570770
3862.060547	-105.453415
3862.792969	-105.974327
3863.525391	-108.604599
3864.257813	-108.951302
3864.990234	-108.768555
3865.722656	-109.545334
3866.455078	-106.701584
3867.187500	-107.734871
3867.919922	-110.681816
3868.652344	-107.602226
3869.384766	-105.520882
3870.117188	-106.654236
3870.849609	-106.881096
3871.582031	-107.007545
3872.314453	-105.857376
3873.046875	-107.098816
3873.779297	-109.019852
3874.511719	-108.057678
3875.244141	-107.540939
3875.976563	-107.916397
3876.708984	-108.876404
3877.441406	-107.367569
3878.173828	-107.210808
3878.906250	-108.013893
3879.638672	-107.191734
3880.371094	-106.555359
3881.103516	-107.000931
3881.835938	-107.651276
3882.568359	-108.572525
3883.300781	-106.744743
3884.033203	-107.347748
3884.765625	-105.963844
3885.498047	-107.979225
3886.230469	-106.942375
3886.962891	-106.224030
3887.695313	-108.252579
3888.427734	-108.376740
3889.160156	-109.088898
3889.892578	-108.336235
3890.625000	-107.897980
3891.357422	-108.391205
3892.089844	-107.218346
3892.822266	-106.279472
3893.554688	-106.238319
3894.287109	-107.924789
3895.019531	-107.739143
3895.751953	-105.843430
3896.484375	-105.961952
3897.216797	-109.792252
3897.949219	-109.122101
3898.681641	-108.129776
3899.414063	-108.139214
3900.146484	-106.816719
3900.878906	-110.594849
3901.611328	-107.984772
3902.343750	-106.909798
3903.076172	-108.394051
3903.808594	-109.878952
3904.541016	-109.867691
3905.273438	-106.757774
3906.005859	-105.546143
3906.738281	-106.178528
3907.470703	-106.456741
3908.203125	-107.004173
3908.935547	-105.150200
3909.667969	-107.070679
3910.400391	-108.902023
3911.132813	-107.553856
3911.865234	-107.816231
3912.597656	-107.697456
3913.330078	-106.693687
3914.062500	-107.768600
3914.794922	-107.564140
3915.527344	-107.898109
3916.259766	-109.323837
3916.992188	-107.677094
3917.724609	-107.899979
3918.457031	-110.634865
3919.189453	-108.747665
3919.921875	-107.000298
3920.654297	-107.221291
3921.386719	-108.775414
3922.119141	-107.342705
3922.851563	-106.816513
3923.583984	-106.802895
3924.316406	-107.586868
3925.048828	-106.394089
3925.781250	-107.696503
3926.513672	-108.067062
3927.246094	-108.743370
3927.978516	-110.357819
3928.710938	-110.868080
3929.443359	-107.063255
3930.175781	-105.706535
3930.908203	-106.590805
3931.640625	-107.830719
3932.373047	-106.959175
3933.105469	-107.136101
3933.837891	-106.777718
3934.570313	-106.973274
3935.302734	-107.335854
3936.035156	-107.687943
3936.767578	-108.471626
3937.500000	-108.263351
3938.232422	-109.052452
3938.964844	-107.570580
3939.697266	-107.736755
3940.429688	-107.457504
3941.162109	-108.406548
3941.894531	-108.454002
3942.626953	-107.751831
3943.359375	-108.796349
3944.091797	-107.852211
3944.824219	-107.711922
3945.556641	-106.302094
3946.289063	-107.069817
3947.021484	-108.112022
3947.753906	-106.521759
3948.486328	-108.390221
3949.218750	-108.366737
3949.951172	-107.859596
3950.683594	-109.069923
3951.416016	-109.304924
3952.148438	-110.259247
3952.880859	-108.559380
3953.613281	-106.252556
3954.345703	-106.488403
3955.078125	-106.367020
3955.810547	-107.715446
3956.542969	-106.760590
3957.275391	-109.069435
3958.007813	-109.711708
3958.740234	-109.143669
3959.472656	-108.706070
3960.205078	-108.974289
3960.937500	-108.025642
3961.669922	-105.499092
3962.402344	-106.423897
3963.134766	-110.136108
3963.867188	-108.195656
3964.599609	-106.706085
3965.332031	-104.950806
3966.064453	-104.496223
3966.796875	-107.797958
3967.529297	-108.466820
3968.261719	-108.133575
3968.994141	-108.730721
3969.726563	-106.892319
3970.458984	-108.234169
3971.191406	-108.817085
3971.923828	-107.347252
3972.656250	-106.292465
3973.388672	-109.123596
3974.121094	-108.350349
3974.853516	-106.969185
3975.585938	-106.731613
3976.318359	-107.026154
3977.050781	-105.931602
3977.783203	-106.602425
3978.515625	-107.104507
3979.248047	-106.258865
3979.980469	-106.555389
3980.712891	-106.688637
3981.445313	-108.051865
3982.177734	-108.597496
3982.910156	-107.395592
3983.642578	-107.218391
3984.375000	-108.219124
3985.107422	-106.467087
3985.839844	-105.253349
3986.572266	-106.870346
3987.304688	-109.505936
3988.037109	-108.012192
3988.769531	-107.110657
3989.501953	-107.843979
3990.234375	-108.344322
3990.966797	-107.467491
3991.699219	-108.038940
3992.431641	-108.993629
3993.164063	-108.465851
3993.896484	-108.538971
3994.628906	-108.120720
3995.361328	-106.273125
3996.093750	-106.884338
3996.826172	-107.875839
3997.558594	-107.869164
3998.291016	-108.908600
3999.023438	-109.091553
3999.755859	-107.883163
4000.488281	-107.792809
4001.220703	-108.022469
4001.953125	-108.913193
4002.685547	-109.717430
4003.417969	-106.434593
4004.150391	-105.764603
4004.882813	-106.583496
4005.615234	-105.867363
4006.347656	-107.784508
4007.080078	-110.082970
4007.812500	-107.334694
4008.544922	-106.143196
4009.277344	-106.794914
4010.009766	-107.879799
4010.742188	-108.480003
4011.474609	-107.819839
4012.207031	-108.233551
4012.939453	-106.823822
4013.671875	-106.717766
4014.404297	-108.369980
4015.136719	-108.569511
4015.869141	-108.988403
4016.601563	-108.690910
4017.333984	-108.254349
4018.066406	-108.680130
4018.798828	-107.969963
4019.531250	-107.174240
4020.263672	-106.801170
4020.996094	-106.410240
4021.728516	-106.491653
4022.460938	-107.951912
4023.193359	-107.513733
4023.925781	-107.883522
4024.658203	-109.925972
4025.390625	-109.188560
4026.123047	-108.804817
4026.855469	-106.334343
4027.587891	-105.785736
4028.320313	-106.819855
4029.052734	-105.649506
4029.785156	-104.948479
4030.517578	-106.143173
4031.250000	-109.204895
4031.982422	-109.632904
4032.714844	-110.686752
4033.447266	-109.172073
4034.179688	-106.844116
4034.912109	-107.687157
4035.644531	-109.832802
4036.376953	-109.070908
4037.109375	-108.012474
4037.841797	-108.740967
4038.574219	-107.622345
4039.306641	-107.524429
4040.039063	-106.690926
4040.771484	-107.899734
4041.503906	-105.513519
4042.236328	-104.874496
4042.968750	-106.193718
4043.701172	-106.769012
4044.433594	-107.004478
4045.166016	-106.887077
4045.898438	-106.944084
4046.630859	-107.871910
4047.363281	-109.814690
4048.095703	-110.150505
4048.828125	-107.701279
4049.560547	-105.254143
4050.292969	-106.456436
4051.025391	-106.456673
4051.757813	-106.502335
4052.490234	-108.956589
4053.222656	-110.018272
4053.955078	-109.686584
4054.687500	-108.134003
4055.419922	-108.631828
4056.152344	-108.958862
4056.884766	-108.039391
4057.617188	-108.130791
4058.349609	-107.742195
4059.082031	-109.235085
4059.814453	-110.946129
4060.546875	-107.719437
4061.279297	-106.785599
4062.011719	-105.872009
4062.744141	-108.941414
4063.476563	-107.757263
4064.208984	-107.543442
4064.941406	-108.135994
4065.673828	-107.498589
4066.406250	-108.303734
4067.138672	-108.094322
4067.871094	-106.804550
4068.603516	-108.117661
4069.335938	-107.635078
4070.068359	-108.384659
4070.800781	-108.349014
4071.533203	-106.966507
4072.265625	-109.314713
4072.998047	-107.848633
4073.730469	-106.140350
4074.462891	-107.800087
4075.195313	-111.061302
4075.927734	-109.273865
4076.660156	-106.735283
4077.392578	-107.237495
4078.125000	-106.786438
4078.857422	-107.366501
4079.589844	-106.581787
4080.322266	-106.957291
4081.054688	-108.631645
4081.787109	-107.767929
4082.519531	-107.153992
4083.251953	-106.408623
4083.984375	-107.446785
4084.716797	-108.000175
4085.449219	-107.408134
4086.181641	-107.463661
4086.914063	-107.514557
4087.646484	-109.480156
4088.378906	-107.497063
4089.111328	-105.817558
4089.843750	-107.018852
4090.576172	-107.822647
4091.308594	-106.292908
4092.041016	-108.818687
4092.773438	-110.717728
4093.505859	-109.903717
4094.238281	-109.905411
4094.970703	-110.604942
4095.703125	-112.037552
4096.435547	-110.787842
4097.167969	-108.800781
4097.900391	-108.927269
4098.632813	-108.717201
4099.365234	-108.049858
4100.097656	-108.836128
4100.830078	-107.420830
4101.562500	-106.990303
4102.294922	-107.160423
4103.027344	-107.826927
4103.759766	-109.470879
4104.492188	-108.614365
4105.224609	-107.762756
4105.957031	-106.484306
4106.689453	-106.588287
4107.421875	-105.999809
4108.154297	-106.913521
4108.886719	-108.152473
4109.619141	-108.272667
4110.351563	-109.319122
4111.083984	-107.390152
4111.816406	-106.409401
4112.548828	-107.508827
4113.281250	-106.313026
4114.013672	-108.418510
4114.746094	-107.121323
4115.478516	-107.004616
4116.210938	-107.480713
4116.943359	-107.610100
4117.675781	-108.634865
4118.408203	-108.050621
4119.140625	-107.505501
4119.873047	-108.461823
4120.605469	-107.847130
4121.337891	-109.259811
4122.070313	-108.761147
4122.802734	-109.555214
4123.535156	-107.423401
4124.267578	-108.079453
4125.000000	-109.040604
4125.732422	-108.741829
4126.464844	-107.114792
4127.197266	-108.055908
4127.929688	-108.382057
4128.662109	-108.083496
4129.394531	-106.819313
4130.126953	-108.134865
4130.859375	-108.399132
4131.591797	-108.439278
4132.324219	-107.924957
4133.056641	-107.911736
4133.789063	-109.388977
4134.521484	-107.747978
4135.253906	-107.041260
4135.986328	-108.348778
4136.718750	-106.422020
4137.451172	-107.658577
4138.183594	-108.281128
4138.916016	-108.658066
4139.648438	-106.971626
4140.380859	-105.568260
4141.113281	-107.484131
4141.845703	-109.113159
4142.578125	-108.422783
4143.310547	-107.140083
4144.042969	-106.377319
4144.775391	-108.145164
4145.507813	-108.984795
4146.240234	-107.102631
4146.972656	-108.562645
4147.705078	-107.907112
4148.437500	-107.701706
4149.169922	-107.929901
4149.902344	-107.431526
4150.634766	-109.583321
4151.367188	-108.556252
4152.099609	-108.425148
4152.832031	-106.177223
4153.564453	-106.324577
4154.296875	-104.755142
4155.029297	-106.322075
4155.761719	-108.527504
4156.494141	-108.138206
4157.226563	-106.802666
4157.958984	-106.310242
4158.691406	-107.673439
4159.423828	-108.066986
4160.156250	-108.702850
4160.888672	-108.561478
4161.621094	-109.888809
4162.353516	-109.978523
4163.085938	-107.923233
4163.818359	-109.446136
4164.550781	-107.978951
4165.283203	-105.758011
4166.015625	-107.845459
4166.748047	-109.028076
4167.480469	-109.351685
4168.212891	-109.555771
4168.945313	-108.037354
4169.677734	-110.115685
4170.410156	-107.807938
4171.142578	-105.936012
4171.875000	-106.926491
4172.607422	-106.519722
4173.339844	-107.767525
4174.072266	-109.542412
4174.804688	-108.859200
4175.537109	-109.575577
4176.269531	-108.583405
4177.001953	-107.795868
4177.734375	-106.902748
4178.466797	-106.763039
4179.199219	-108.817467
4179.931641	-110.274323
4180.664063	-109.534508
4181.396484	-109.743744
4182.128906	-107.634682
4182.861328	-107.239655
4183.593750	-108.776489
4184.326172	-108.525124
4185.058594	-107.033806
4185.791016	-106.753098
4186.523438	-107.713959
4187.255859	-108.577393
4187.988281	-107.177170
4188.720703	-107.390556
4189.453125	-108.740532
4190.185547	-108.915787
4190.917969	-110.139069
4191.650391	-109.069962
4192.382813	-108.794052
4193.115234	-107.558060
4193.847656	-106.768013
4194.580078	-108.989090
4195.312500	-110.128128
4196.044922	-108.348015
4196.777344	-108.453651
4197.509766	-107.343750
4198.242188	-107.295181
4198.974609	-107.972374
4199.707031	-108.287247
4200.439453	-107.034775
4201.171875	-105.827957
4201.904297	-107.936325
4202.636719	-107.252663
4203.369141	-108.967018
4204.101563	-108.201111
4204.833984	-109.676163
4205.566406	-110.396133
4206.298828	-108.619232
4207.031250	-107.044212
4207.763672	-108.805275
4208.496094	-109.370628
4209.228516	-109.383018
4209.960938	-109.997498
4210.693359	-107.539177
4211.425781	-105.486862
4212.158203	-107.977829
4212.890625	-107.960129
4213.623047	-107.633430
4214.355469	-107.042076
4215.087891	-106.534279
4215.820313	-107.420540
4216.552734	-108.269783
4217.285156	-108.752151
4218.017578	-108.603516
4218.750000	-109.992828
4219.482422	-108.848358
4220.214844	-108.502388
4220.947266	-107.414436
4221.679688	-107.384880
4222.412109	-108.727226
4223.144531	-110.975235
4223.876953	-108.763824
4224.609375	-107.547020
4225.341797	-107.194283
4226.074219	-106.773262
4226.806641	-106.302940
4227.539063	-108.630180
4228.271484	-108.220276
4229.003906	-108.740143
4229.736328	-108.122849
4230.468750	-108.209679
4231.201172	-107.320625
4231.933594	-107.473534
4232.666016	-108.978256
4233.398438	-108.799950
4234.130859	-109.385155
4234.863281	-108.819496
4235.595703	-108.125763
4236.328125	-109.036682
4237.060547	-107.947891
4237.792969	-108.895073
4238.525391	-109.929466
4239.257813	-109.761658
4239.990234	-107.744629
4240.722656	-106.604675
4241.455078	-106.016609
4242.187500	-107.969101
4242.919922	-109.095718
4243.652344	-107.536133
4244.384766	-108.374809
4245.117188	-107.993095
4245.849609	-107.209351
4246.582031	-107.519928
4247.314453	-107.611961
4248.046875	-108.473778
4248.779297	-107.330841
4249.511719	-107.576416
4250.244141	-109.056633
4250.976563	-107.465919
4251.708984	-108.675117
4252.441406	-107.927666
4253.173828	-107.518776
4253.906250	-107.535347
4254.638672	-106.811966
4255.371094	-106.920509
4256.103516	-109.358246
4256.835938	-108.363029
4257.568359	-108.493446
4258.300781	-109.525314
4259.033203	-109.918327
4259.765625	-108.950363
4260.498047	-108.024956
4261.230469	-108.262321
4261.962891	-108.078697
4262.695313	-109.457573
4263.427734	-110.632271
4264.160156	-109.322014
4264.892578	-106.882149
4265.625000	-106.804771
4266.357422	-108.334305
4267.089844	-107.745087
4267.822266	-108.228355
4268.554688	-108.591904
4269.287109	-108.208336
4270.019531	-108.172531
4270.751953	-107.838982
4271.484375	-109.267937
4272.216797	-110.138000
4272.949219	-107.849808
4273.681641	-107.366524
4274.414063	-108.775780
4275.146484	-108.280167
4275.878906	-108.187576
4276.611328	-108.961967
4277.343750	-107.526810
4278.076172	-107.896141
4278.808594	-108.803276
4279.541016	-108.388031
4280.273438	-107.686111
4281.005859	-107.754799
4281.738281	-108.681282
4282.470703	-106.987076
4283.203125	-107.336845
4283.935547	-107.507034
4284.667969	-108.219116
4285.400391	-109.146446
4286.132813	-110.016823
4286.865234	-108.992714
4287.597656	-107.957634
4288.330078	-109.022240
4289.062500	-109.343941
4289.794922	-109.732674
4290.527344	-109.581772
4291.259766	-107.955582
4291.992188	-108.002670
4292.724609	-108.029251
4293.457031	-108.415764
4294.189453	-107.473930
4294.921875	-109.056252
4295.654297	-108.844666
4296.386719	-109.414101
4297.119141	-108.601585
4297.851563	-108.308823
4298.583984	-107.732140
4299.316406	-110.075775
4300.048828	-111.010681
4300.781250	-108.928070
4301.513672	-108.738724
4302.246094	-108.250458
4302.978516	-108.672951
4303.710938	-109.061020
4304.443359	-108.051331
4305.175781	-107.482483
4305.908203	-107.720894
4306.640625	-108.033058
4307.373047	-110.976288
4308.105469	-111.113266
4308.837891	-108.867905
4309.570313	-107.639847
4310.302734	-108.113350
4311.035156	-109.791435
4311.767578	-109.635880
4312.500000	-108.598740
4313.232422	-108.417717
4313.964844	-108.487282
4314.697266	-107.718391
4315.429688	-107.783653
4316.162109	-108.256691
4316.894531	-108.277992
4317.626953	-108.280174
4318.359375	-108.660370
4319.091797	-109.740334
4319.824219	-110.351479
4320.556641	-112.377701
4321.289063	-108.823166
4322.021484	-108.336288
4322.753906	-108.238098
4323.486328	-108.935898
4324.218750	-109.998650
4324.951172	-109.398537
4325.683594	-109.736801
4326.416016	-107.596512
4327.148438	-107.152000
4327.880859	-108.310616
4328.613281	-107.586555
4329.345703	-108.080582
4330.078125	-110.046196
4330.810547	-108.050415
4331.542969	-106.710205
4332.275391	-109.204254
4333.007813	-110.847015
4333.740234	-108.817604
4334.472656	-109.249115
4335.205078	-109.593529
4335.937500	-110.553024
4336.669922	-109.345558
4337.402344	-109.622841
4338.134766	-108.443802
4338.867188	-107.703979
4339.599609	-107.564789
4340.332031	-107.621132
4341.064453	-107.931473
4341.796875	-109.127213
4342.529297	-107.925285
4343.261719	-107.835335
4343.994141	-107.620903
4344.726563	-108.554657
4345.458984	-109.136284
4346.191406	-109.969093
4346.923828	-108.501663
4347.656250	-107.136826
4348.388672	-108.853142
4349.121094	-108.703445
4349.853516	-107.775520
4350.585938	-108.850471
4351.318359	-108.267273
4352.050781	-108.278381
4352.783203	-108.403999
4353.515625	-109.366203
4354.248047	-108.994522
4354.980469	-107.891472
4355.712891	-107.440193
4356.445313	-108.112923
4357.177734	-107.690491
4357.910156	-108.826630
4358.642578	-108.652702
4359.375000	-106.938408
4360.107422	-106.796310
4360.839844	-107.762825
4361.572266	-111.930786
4362.304688	-109.407364
4363.037109	-108.563774
4363.769531	-108.421532
4364.501953	-108.516457
4365.234375	-109.373810
4365.966797	-109.362297
4366.699219	-108.583611
4367.431641	-108.504539
4368.164063	-108.500526
4368.896484	-109.369537
4369.628906	-109.042351
4370.361328	-108.279388
4371.093750	-109.188652
4371.826172	-109.005814
4372.558594	-109.443031
4373.291016	-108.079727
4374.023438	-107.287056
4374.755859	-108.083916
4375.488281	-109.572929
4376.220703	-108.982780
4376.953125	-107.681831
4377.685547	-108.613312
4378.417969	-110.547096
4379.150391	-109.975410
4379.882813	-109.479431
4380.615234	-108.347923
4381.347656	-105.906715
4382.080078	-106.252647
4382.812500	-107.417664
4383.544922	-108.588326
4384.277344	-110.999130
4385.009766	-109.325089
4385.742188	-108.777321
4386.474609	-107.773201
4387.207031	-108.110291
4387.939453	-108.225975
4388.671875	-107.672394
4389.404297	-109.690964
4390.136719	-108.376480
4390.869141	-108.650558
4391.601563	-108.078522
4392.333984	-107.650612
4393.066406	-108.703674
4393.798828	-109.358482
4394.531250	-108.317749
4395.263672	-107.478127
4395.996094	-107.260017
4396.728516	-109.019180
4397.460938	-109.253471
4398.193359	-108.797806
4398.925781	-107.614441
4399.658203	-107.223480
4400.390625	-108.528648
4401.123047	-107.786247
4401.855469	-107.791725
4402.587891	-109.616150
4403.320313	-109.745438
4404.052734	-109.498444
4404.785156	-108.886826
4405.517578	-109.093567
4406.250000	-109.632996
4406.982422	-108.015076
4407.714844	-108.330978
4408.447266	-108.037041
4409.179688	-107.449059
4409.912109	-108.540810
4410.644531	-108.485992
4411.376953	-109.166794
4412.109375	-108.790497
4412.841797	-111.259712
4413.574219	-109.690720
4414.306641	-108.763657
4415.039063	-107.974930
4415.771484	-107.606789
4416.503906	-107.879341
4417.236328	-107.668777
4417.968750	-109.423836
4418.701172	-109.792061
4419.433594	-111.051613
4420.166016	-111.602547
4420.898438	-108.934486
4421.630859	-108.868851
4422.363281	-108.134499
4423.095703	-109.706635
4423.828125	-109.274216
4424.560547	-109.603439
4425.292969	-110.609627
4426.025391	-110.059433
4426.757813	-109.969696
4427.490234	-109.129555
4428.222656	-107.991096
4428.955078	-108.532761
4429.687500	-108.030113
4430.419922	-107.859688
4431.152344	-107.660049
4431.884766	-109.133011
4432.617188	-109.562904
4433.349609	-107.741371
4434.082031	-106.131989
4434.814453	-106.136658
4435.546875	-107.382095
4436.279297	-108.824013
4437.011719	-111.029991
4437.744141	-108.792938
4438.476563	-108.940453
4439.208984	-109.946747
4439.941406	-108.777908
4440.673828	-110.835144
4441.406250	-110.003113
4442.138672	-110.767960
4442.871094	-109.003685
4443.603516	-108.506920
4444.335938	-108.808998
4445.068359	-109.181259
4445.800781	-109.043411
4446.533203	-108.763268
4447.265625	-108.323738
4447.998047	-108.680252
4448.730469	-109.197075
4449.462891	-109.052841
4450.195313	-108.478241
4450.927734	-108.005920
4451.660156	-108.095581
4452.392578	-109.546875
4453.125000	-109.430145
4453.857422	-109.293571
4454.589844	-107.800079
4455.322266	-108.461121
4456.054688	-107.709831
4456.787109	-106.908997
4457.519531	-108.633995
4458.251953	-109.757263
4458.984375	-109.548050
4459.716797	-107.026443
4460.449219	-106.162323
4461.181641	-107.454803
4461.914063	-108.475998
4462.646484	-108.864731
4463.378906	-108.715263
4464.111328	-108.057381
4464.843750	-108.400780
4465.576172	-107.668770
4466.308594	-108.481438
4467.041016	-108.984367
4467.773438	-109.847015
4468.505859	-109.337036
4469.238281	-107.825233
4469.970703	-109.393990
4470.703125	-107.940315
4471.435547	-109.728378
4472.167969	-108.849434
4472.900391	-107.305977
4473.632813	-107.756798
4474.365234	-108.133118
4475.097656	-108.687782
4475.830078	-109.535652
4476.562500	-110.870125
4477.294922	-109.773735
4478.027344	-109.289352
4478.759766	-109.733162
4479.492188	-109.059807
4480.224609	-109.752762
4480.957031	-108.666328
4481.689453	-107.197884
4482.421875	-108.014290
4483.154297	-108.606773
4483.886719	-109.530266
4484.619141	-110.359268
4485.351563	-111.023247
4486.083984	-111.052155
4486.816406	-109.506264
4487.548828	-108.917023
4488.281250	-107.258400
4489.013672	-108.265167
4489.746094	-108.792046
4490.478516	-107.402603
4491.210938	-108.455566
4491.943359	-107.884407
4492.675781	-108.732742
4493.408203	-109.978767
4494.140625	-110.412292
4494.873047	-109.894478
4495.605469	-109.462906
4496.337891	-109.759239
4497.070313	-108.884338
4497.802734	-108.507362
4498.535156	-108.739311
4499.267578	-110.311279
4500.000000	-108.971954
4500.732422	-110.677200
4501.464844	-109.388626
4502.197266	-107.363625
4502.929688	-107.784157
4503.662109	-108.756477
4504.394531	-108.034531
4505.126953	-112.441185
4505.859375	-108.803986
4506.591797	-109.240799
4507.324219	-109.992218
4508.056641	-110.936066
4508.789063	-107.605446
4509.521484	-108.036682
4510.253906	-109.526016
4510.986328	-108.266747
4511.718750	-107.106407
4512.451172	-108.593826
4513.183594	-109.894241
4513.916016	-108.676262
4514.648438	-110.258102
4515.380859	-108.415245
4516.113281	-108.227448
4516.845703	-109.195259
4517.578125	-107.601654
4518.310547	-107.857788
4519.042969	-109.416962
4519.775391	-109.088356
4520.507813	-109.802589
4521.240234	-108.552925
4521.972656	-109.260475
4522.705078	-110.373955
4523.437500	-111.414673
4524.169922	-110.961975
4524.902344	-108.851105
4525.634766	-109.378334
4526.367188	-109.484795
4527.099609	-110.482994
4527.832031	-110.701645
4528.564453	-110.639595
4529.296875	-110.329933
4530.029297	-109.972603
4530.761719	-107.652298
4531.494141	-108.924416
4532.226563	-107.820541
4532.958984	-109.150604
4533.691406	-109.179855
4534.423828	-110.202621
4535.156250	-110.166962
4535.888672	-109.203644
4536.621094	-107.538750
4537.353516	-109.610924
4538.085938	-109.725159
4538.818359	-111.004105
4539.550781	-110.603981
4540.283203	-110.578590
4541.015625	-110.082771
4541.748047	-109.992500
4542.480469	-108.591034
4543.212891	-109.293541
4543.945313	-107.402664
4544.677734	-108.586311
4545.410156	-109.687874
4546.142578	-108.762238
4546.875000	-107.233551
4547.607422	-108.267105
4548.339844	-109.486458
4549.072266	-107.551949
4549.804688	-108.409760
4550.537109	-108.680611
4551.269531	-107.532043
4552.001953	-108.758507
4552.734375	-107.619934
4553.466797	-108.765099
4554.199219	-111.405479
4554.931641	-109.663895
4555.664063	-107.243767
4556.396484	-108.737167
4557.128906	-106.781433
4557.861328	-108.678284
4558.593750	-108.845299
4559.326172	-108.612335
4560.058594	-109.333908
4560.791016	-109.143723
4561.523438	-109.195213
4562.255859	-108.762672
4562.988281	-107.924881
4563.720703	-110.122383
4564.453125	-109.839241
4565.185547	-106.682655
4565.917969	-106.768318
4566.650391	-108.624413
4567.382813	-107.770126
4568.115234	-106.626717
4568.847656	-106.617371
4569.580078	-108.584557
4570.312500	-109.874802
4571.044922	-108.241135
4571.777344	-106.534081
4572.509766	-105.882515
4573.242188	-107.829994
4573.974609	-108.860519
4574.707031	-109.854660
4575.439453	-109.236107
4576.171875	-108.520638
4576.904297	-107.243256
4577.636719	-107.537872
4578.369141	-111.148026
4579.101563	-111.146133
4579.833984	-109.973297
4580.566406	-108.995438
4581.298828	-108.993721
4582.031250	-109.415047
4582.763672	-109.670868
4583.496094	-108.942108
4584.228516	-108.218300
4584.960938	-108.460007
4585.693359	-109.076599
4586.425781	-110.166267
4587.158203	-107.965118
4587.890625	-107.815765
4588.623047	-108.781425
4589.355469	-108.021942
4590.087891	-107.592545
4590.820313	-106.401649
4591.552734	-107.770737
4592.285156	-108.585739
4593.017578	-108.564713
4593.750000	-107.516037
4594.482422	-107.542885
4595.214844	-108.738815
4595.947266	-109.461838
4596.679688	-108.872162
4597.412109	-107.895149
4598.144531	-107.585266
4598.876953	-109.196556
4599.609375	-111.756805
4600.341797	-111.724487
4601.074219	-111.990318
4601.806641	-110.573204
4602.539063	-108.685989
4603.271484	-108.212715
4604.003906	-109.720123
4604.736328	-108.389572
4605.468750	-110.387756
4606.201172	-110.169823
4606.933594	-109.418404
4607.666016	-109.071480
4608.398438	-110.071228
4609.130859	-109.411270
4609.863281	-108.892410
4610.595703	-109.282341
4611.328125	-109.800713
4612.060547	-112.104858
4612.792969	-110.802109
4613.525391	-108.818100
4614.257813	-108.253021
4614.990234	-108.814789
4615.722656	-108.055710
4616.455078	-109.238266
4617.187500	-109.426353
4617.919922	-109.297852
4618.652344	-110.364075
4619.384766	-110.288521
4620.117188	-108.773529
4620.849609	-107.820328
4621.582031	-109.030609
4622.314453	-108.896988
4623.046875	-106.566216
4623.779297	-107.105858
4624.511719	-109.001831
4625.244141	-107.610214
4625.976563	-107.941864
4626.708984	-110.510620
4627.441406	-109.791031
4628.173828	-109.050049
4628.906250	-109.612801
4629.638672	-108.263290
4630.371094	-108.497787
4631.103516	-107.523552
4631.835938	-107.662910
4632.568359	-108.417473
4633.300781	-108.565285
4634.033203	-108.784859
4634.765625	-109.109367
4635.498047	-108.231689
4636.230469	-108.185989
4636.962891	-110.432976
4637.695313	-109.194611
4638.427734	-107.905807
4639.160156	-109.894455
4639.892578	-109.503761
4640.625000	-107.725311
4641.357422	-109.530602
4642.089844	-110.293312
4642.822266	-108.458069
4643.554688	-108.576294
4644.287109	-110.015686
4645.019531	-108.421936
4645.751953	-108.296196
4646.484375	-108.192078
